id,provincia,canton,modulo,tipo,extension,tamano_mb,porcentaje,estado_documental,condicion_tecnica,archivo,ruta,keywords,snippet
4348be795684,Guayas,Guayaquil,Seguimiento F07,Guía F07,txt,0.0,,,,GUIA_SEGUIMIENTO_F07.txt,Guayas/Guayaquil/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,Registrar mensualmente: - Porcentaje anterior. - Porcentaje actual. - Actividades ejecutadas. - Actividades pendientes. - Brechas. - Apoyo requerido. - Verificables disponibles.
0c07b7e0f02c,Guayas,Guayaquil,Plan / referencias,PDF soporte,pdf,0.26,,,,AG-AAA-2026-2817.pdf,Guayas/Guayaquil/01_PLAN_COMPARTIDO_O_REFERENCIAS/Anexos/AG-AAA-2026-2817.pdf,COE / coordinación,"Guayaquil, 15 de junio de 2026 AG-AAA-2026-2817 Señores Mgtr. Carolina Alejandra Lozano Haro SECRETARIA NACIONAL DE GESTIÓN DE RIESGOS Jairo Jaramillo Rucano COORDINADOR ZONAL 5 DE GESTIÓN DE RIESGOS SECRETARÍA NACIONAL DE GESTIÓN DE RIESGOS Presente.- Referencia: REMISIÓN DEL PLAN DE ACCIÓN TERRITORIAL ANTE EL EVENTO EL NIÑO 2026 - 2027 De mis consideraciones: En atención al memorando Nro. SNGR-CZ5GR-2026-0205-M, traslado para vuestro conocimiento y fines pertinentes, el oficio SEGURAEP-GGRR-20"
bbd31e2064ff,Guayas,Guayaquil,Plan / referencias,PDF soporte,pdf,0.41,,,,resoluciones_coe_nacional_22052026_a-signed-signed.pdf,Guayas/Guayaquil/01_PLAN_COMPARTIDO_O_REFERENCIAS/Anexos/resoluciones_coe_nacional_22052026_a-signed-signed.pdf,Infraestructura expuesta; COE / coordinación,"RESOLUCIONES COE NACIONAL – VIERNES 22 DE MAYO DE 2026 El Comité de Operaciones de Emergencia (COE) Nacional, en sesión permanente del día viernes 22 de mayo de 2026, en el marco de la continuidad de los procesos de articulación y coordinación interinstitucional para la atención de eventos adversos y amenazas presentes a nivel nacional, así como la actual evolución de la amenaza asociada al evento El Niño; por unanimidad de los miembros de la Plenaria, y en ejercicio de las funciones principales"
0d1f141ae68d,Guayas,Guayaquil,Plan / referencias,PDF soporte,pdf,0.5,,,,AG-AAA-2026-2801.pdf,Guayas/Guayaquil/01_PLAN_COMPARTIDO_O_REFERENCIAS/Anexos/AG-AAA-2026-2801.pdf,COE / coordinación,"Guayaquil, 15 de junio de 2026 AG-AAA-2026-2801 ALTA PRIORIDAD Señores Ing. Katherine Villamarín Uquillas SECRETARIA DEL COE CANTONAL Ing. Alex Anchundia Peláez VICEPRESIDENTE DEL COE CANTONAL En sus despachos.- REF.: CUMPLIMIENTO DE LOS LINEAMIENTOS ESTRATÉGICOS PARA LOS GOBIERNOS AUTÓNOMOS DESCENTRALIZADOS ANTE EL EVENTO EL NIÑO 2026-2027 De mis consideraciones: En atención al memorando Nro. SNGR-CZ5GR-2026-0205-M, emitido por la Coordinación Zonal 5 de Gestión de Riesgos de la Secretaría Naci"
612df5384382,Guayas,Guayaquil,Plan / referencias,PDF soporte,pdf,0.54,,,,resolucion_126_de_institucionalizacion_linemientos_para_los_gad_vf-signed_f-signed-signed-signed.pdf,Guayas/Guayaquil/01_PLAN_COMPARTIDO_O_REFERENCIAS/Anexos/resolucion_126_de_institucionalizacion_linemientos_para_los_gad_vf-signed_f-signed-signed-signed.pdf,Infraestructura expuesta; COE / coordinación,"RESOLUCIÓN Nro. SNGR-126-2026 Mgs. Carolina Alejandra Lozano Haro SECRETARIA NACIONAL DE GESTIÓN DE RIESGOS SECRETARÍA NACIONAL DE GESTIÓN DE RIESGOS CONSIDERANDO: Que, el artículo 226 de la Constitución de la República del Ecuador, dispone que “Las instituciones del Estado, sus organismos, dependencias, las servidoras o servidores públicos y las personas que actúen en virtud de una potestad estatal ejercerán solamente las competencias y facultades que les sean atribuidas en la Constitución y la"
d5d6cff4461e,Guayas,Guayaquil,Plan / referencias,PDF soporte,pdf,0.4,,,,Acta 012-2026 Reunión 27 mayo 2026 - COE Cantonal Fenómeno de El Niño-signed.pdf,Guayas/Guayaquil/01_PLAN_COMPARTIDO_O_REFERENCIAS/Anexos/Acta 012-2026 Reunión 27 mayo 2026 - COE Cantonal Fenómeno de El Niño-signed.pdf,Infraestructura expuesta; COE / coordinación; Recursos/maquinaria; Formulario F01,"EMPRESA PÚBLICA MUNICIPAL PARA LA GESTIÓN DE RIESGOS Y CONTROLDE SEGURIDAD DE GUAYAQUIL SEGURA EP ACTA DE REUNIÓN Código: GPGE-PA-P03-S01-F01 Versión: 1.0 DATOS GENERALES DE LA REUNIÓN CONVOCATORIA / REUNIÓN: Convocatoria Comité de Operaciones de Emergencia (COE) Cantonal de Guayaquil. De conformidad con la Resolución Nro. SNGR-117-2026 emitida por la Secretaría Nacional de Gestión de Riesgos el 18 de mayo de 2026, mediante la cual se declara la Alerta Amarilla ante la posible evolución del fenó"
95357a7155e0,Guayas,Balzar,Seguimiento F07,Guía F07,txt,0.0,55,,,GUIA_SEGUIMIENTO_F07.txt,Guayas/Balzar/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,"SEGUIMIENTO F07 · Guayas / Balzar Estado sugerido para seguimiento mensual: - Actualizar porcentaje de implementación cada mes. - Registrar actividades ejecutadas, actividades pendientes, brechas, apoyo requerido y verificables. - Usar criterios C1-C10 para medir avance. - Adjuntar actas, fotos, mapas, oficios, informes técnicos o enlaces Drive. Porcentaje base sugerido: 55 %"
396932a13072,Guayas,Balzar,Informe de valoración,Informe / revisión,md,0.0,55,Registros base localizados; sin plan final localizado,Requiere plan cantonal estructurado,INFORME_VALORACION_BALZAR.md,Guayas/Balzar/02_INFORME_VALORACION/INFORME_VALORACION_BALZAR.md,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Formulario F01; Seguimiento F07,# INFORME DE VALORACIÓN TÉCNICA ## Plan de Acción ENOS 2026-2027 · Guayas / Balzar **Estado documental:** Registros base localizados; sin plan final localizado **Porcentaje estimado de afinidad / concordancia con lineamientos SNGR:** 55 % **Condición técnica:** Requiere plan cantonal estructurado ## 1. Base de valoración Existe trazabilidad de registros pero no se localizó un plan cantonal final en los archivos compartidos. ## 2. Criterios aplicados La valoración se organiza sobre diez criterios
c91bb438bee5,Guayas,Balzar,Informe de valoración,Informe / revisión,pdf,0.05,82,,,Informe_valoracion_integracion_lineamientos_ENOS_Balzar-1.pdf,Guayas/Balzar/02_INFORME_VALORACION/Informe_valoracion_integracion_lineamientos_ENOS_Balzar-1.pdf,Inundación/anegamiento; Alojamiento temporal; Rutas/evacuación; COE / coordinación; Recursos/maquinaria; Formulario F01; Formulario F02; Seguimiento F07,"CZ5GR - Área de Análisis de Riesgos Valoración de integración de lineamientos ENOS INFORME TÉCNICO DE VALORACIÓN Porcentaje de integración de los Lineamientos Estratégicos SNGR ante el Evento El Niño 2026-2027 Plan evaluado: Plan de Acción Cantonal ENOS 2026-2027 - GAD Municipal de Balzar, sector San Juan del Cerrito Resultado de integración de lineamientos Categoría: integración alta, aceptable para remisión con observaciones 82% Criterio: valoración ponderada sobre 100 puntos, con cumplimiento"
6cb7ea1b1540,Guayas,Balzar,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Guayas/Balzar/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
2262a20daad7,Guayas,Balzar,Plan / referencias,Plan / contingencia,pdf,5.59,,,,Plan_Accion_ENOS_Balzar_Consolidado_SNGR.2026-signed-signed.pdf,Guayas/Balzar/01_PLAN_COMPARTIDO_O_REFERENCIAS/Plan_Accion_ENOS_Balzar_Consolidado_SNGR.2026-signed-signed.pdf,Inundación/anegamiento; Desbordamiento; Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Recursos/maquinaria; Formulario F01,PLAN DE ACCIÓN CANTONAL ENOS 2026-2027 | GAD MUNICIPAL DE BALZAR | PLAN DE ACCIÓN CANTONAL ANTE EL EVENTO EL NIÑO (ENOS) 2026-2027 GAD Municipal de Balzar - Provincia del Guayas Sector priorizado: Rcto. San Juan del Cerrito Responsable técnico declarado: Ing. DANIEL ULISES TRIVIÑO LARA Jefe de Gestión de Riesgos Fecha de actualización del paquete: 18 de junio de 2026 Página 1 PLAN DE ACCIÓN CANTONAL ENOS 2026-2027 | GAD MUNICIPAL DE BALZAR | Índice de contenido 1. Resumen ejecutivo 2. Antecedent
64c353d776f4,Guayas,Gobierno Provincial Del Guayas,Anexos,PDF soporte,pdf,0.53,,,,125758.pdf,Guayas/Gobierno Provincial Del Guayas/Anexos/125758.pdf,Infraestructura expuesta; COE / coordinación,"'' OFICIO Nro. PCG-PG-2026-00090-O Guayaquil, 16 de Junio de 2026 ASUNTO: Remisión del Plan de Acción Provincial ante el Fenómeno El Niño/Oscilación del Sur (ENOS) y Época Seca. Economista Carolina Alejandra Lozano Haro SECRETARIA NACIONAL DE GESTIÓN DE RIESGOS Secretaría Nacional de Gestión de Riesgos Presente.- En atención a los lineamientos estratégicos emitidos para los Gobiernos Autónomos Descentralizados ante el Evento El Niño 2026–2027, establecidos mediante la Resolución Nro. SNGR-126-20"
eadad42b56f1,Guayas,Gobierno Provincial Del Guayas,Anexos,Plan / contingencia,xlsx,0.02,,,,INVERSION PLAN ENOS 2026-2027.xlsx,Guayas/Gobierno Provincial Del Guayas/Anexos/INVERSION PLAN ENOS 2026-2027.xlsx,Alojamiento temporal; Infraestructura expuesta; Recursos/maquinaria; Mitigación/dragado; Mitigación/obras,"sheet1: PLAN DE ACCIÓN PROVINCIAL DE LA PREFECTURA DEL GUAYAS PARA LA ÉPOCA LLUVIOSA, ENOS Y ÉPOCA SECA | INVERSIÓN PROYECTADA 2026 - 2027 | PROYECTO | INVERSION | FUENTE | Agua Segura, Saneamiento y Gestión de Residuos | Kit de Agua Segura (Tanques y Pastillas Potabilizadoras) | 2911565 | Memorando Nro. PCG-DGA-2026-0359-M | Insumos para huertos semilleros (unidades educativas) | 27600 | Insumos para actividades ecológicas | 5000 | TOTAL | 2944165 | Salud y Atención Prehospitalaria | Servicio d"
faad1bcec3c3,Guayas,Gobierno Provincial Del Guayas,Anexos,PDF soporte,pdf,0.54,,,,resolucion_126_de_institucionalizacion_linemientos_para_los_gad_vf-signed_f-si.pdf,Guayas/Gobierno Provincial Del Guayas/Anexos/resolucion_126_de_institucionalizacion_linemientos_para_los_gad_vf-signed_f-si.pdf,Infraestructura expuesta; COE / coordinación,"RESOLUCIÓN Nro. SNGR-126-2026 Mgs. Carolina Alejandra Lozano Haro SECRETARIA NACIONAL DE GESTIÓN DE RIESGOS SECRETARÍA NACIONAL DE GESTIÓN DE RIESGOS CONSIDERANDO: Que, el artículo 226 de la Constitución de la República del Ecuador, dispone que “Las instituciones del Estado, sus organismos, dependencias, las servidoras o servidores públicos y las personas que actúen en virtud de una potestad estatal ejercerán solamente las competencias y facultades que les sean atribuidas en la Constitución y la"
c10628b76b3a,Guayas,El Empalme,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Guayas/El Empalme/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
0efd9859e6f4,Guayas,El Empalme,Seguimiento F07,Guía F07,txt,0.0,74,,,GUIA_SEGUIMIENTO_F07.txt,Guayas/El Empalme/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,"SEGUIMIENTO F07 · Guayas / El Empalme Estado sugerido para seguimiento mensual: - Actualizar porcentaje de implementación cada mes. - Registrar actividades ejecutadas, actividades pendientes, brechas, apoyo requerido y verificables. - Usar criterios C1-C10 para medir avance. - Adjuntar actas, fotos, mapas, oficios, informes técnicos o enlaces Drive. Porcentaje base sugerido: 74 %"
4095bb2ec09f,Guayas,El Empalme,Informe de valoración,Informe / revisión,pdf,0.02,,,,Informe_revision_validacion_GAD_El_Empalme_ENOS_actualizado (3).pdf,Guayas/El Empalme/02_INFORME_VALORACION/Informe_revision_validacion_GAD_El_Empalme_ENOS_actualizado (3).pdf,Inundación/anegamiento; Deslizamiento; Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Recursos/maquinaria; Formulario F01; Formulario F02; Seguimiento F07,"INFORME DE REVISION Y VALIDACION TECNICA Plan de Accion Territorial ante el Evento El Niño 2026-2027 GAD Municipal El Empalme - Provincia del Guayas Campo Detalle Documento recibido Plan de Accion Territorial ante el Evento El Niño 2026-2027 - Nivel Cantonal - GAD Municipal El Empalme - Version V01. Condicion de recepcion El tecnico del GAD remite el documento en formato final para revision; sin embargo, queda pendiente la validacion tecnica de la Coordinacion Zonal mediante el presente informe."
b1a258c5a662,Guayas,El Empalme,Plan / referencias,Plan / contingencia,pdf,0.47,,,,Plan_Accion_ENOS_GAD_El_Empalme_V01_2026-signed-signed-signed-signed-signed-signed-signed-signed-signed.pdf,Guayas/El Empalme/01_PLAN_COMPARTIDO_O_REFERENCIAS/Plan_Accion_ENOS_GAD_El_Empalme_V01_2026-signed-signed-signed-signed-signed-signed-signed-signed-signed.pdf,Inundación/anegamiento; Desbordamiento; Deslizamiento; Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Formulario F01; Formulario F02; Seguimiento F07,"SNGR · Coordinación Zonal 5 | ENOS Guayas 2026–2027 PLAN DE ACCIÓN TERRITORIAL ANTE EL EVENTO EL NIÑO 2026–2027 Nivel Cantonal GAD MUNICIPAL EL EMPALME Provincia de Guayas · Cantón El Empalme Campo Detalle Código de caso GADMELEMPALME_ENOS_2026_001 Fecha de elaboración 11/06/2026 Responsable técnico Ing. Dustyn Escalante Basurto, Técnico de preparación y respuesta de la Unidad de Gestión de Riesgos Fuente principal Paquete GPT CZ5 ENOS Plan Acción y formularios F01–F07 del caso activo Estado del"
87958bbe9fca,Galápagos,Isabela,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Galápagos/Isabela/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
778eeeed8a79,Galápagos,Isabela,Seguimiento F07,Guía F07,txt,0.0,,,,GUIA_SEGUIMIENTO_F07.txt,Galápagos/Isabela/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,Registrar mensualmente: - Porcentaje anterior. - Porcentaje actual. - Actividades ejecutadas. - Actividades pendientes. - Brechas. - Apoyo requerido. - Verificables disponibles.
231d27d78f35,Galápagos,Isabela,Informe de valoración,Informe pendiente,txt,0.0,,,,INFORME_VALORACION_PENDIENTE.txt,Galápagos/Isabela/02_INFORME_VALORACION/INFORME_VALORACION_PENDIENTE.txt,,INFORME DE VALORACIÓN PENDIENTE · Galápagos / Isabela No se localizó un plan o registro específico suficiente para emitir valoración técnica. Pendiente cargar o ubicar el documento base del cantón.
6107db8c4b78,Galápagos,Isabela,Plan / referencias,Sin archivo localizado,txt,0.0,,,,SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Galápagos/Isabela/01_PLAN_COMPARTIDO_O_REFERENCIAS/SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Seguimiento F07,Galápagos / Isabela No se localizaron archivos o registros específicos compartidos para este cantón en la búsqueda realizada. La carpeta queda preparada para incorporar: - Plan de Acción ENOS 2026-2027. - Informe de valoración. - Anexos verificables. - Seguimiento mensual F07.
ba389515e117,Galápagos,San Cristóbal,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Galápagos/San Cristóbal/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
731671fac257,Galápagos,San Cristóbal,Plan / referencias,Sin archivo localizado,txt,0.0,,,,SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Galápagos/San Cristóbal/01_PLAN_COMPARTIDO_O_REFERENCIAS/SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Seguimiento F07,Galápagos / San Cristóbal No se localizaron archivos o registros específicos compartidos para este cantón en la búsqueda realizada. La carpeta queda preparada para incorporar: - Plan de Acción ENOS 2026-2027. - Informe de valoración. - Anexos verificables. - Seguimiento mensual F07.
e92d9c3e428c,Galápagos,San Cristóbal,Seguimiento F07,Guía F07,txt,0.0,,,,GUIA_SEGUIMIENTO_F07.txt,Galápagos/San Cristóbal/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,Registrar mensualmente: - Porcentaje anterior. - Porcentaje actual. - Actividades ejecutadas. - Actividades pendientes. - Brechas. - Apoyo requerido. - Verificables disponibles.
7db39662b2bb,Galápagos,San Cristóbal,Informe de valoración,Informe pendiente,txt,0.0,,,,INFORME_VALORACION_PENDIENTE.txt,Galápagos/San Cristóbal/02_INFORME_VALORACION/INFORME_VALORACION_PENDIENTE.txt,,INFORME DE VALORACIÓN PENDIENTE · Galápagos / San Cristóbal No se localizó un plan o registro específico suficiente para emitir valoración técnica. Pendiente cargar o ubicar el documento base del cantón.
aae5903e410e,Galápagos,Santa Cruz,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Galápagos/Santa Cruz/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
